,weatheryear,weathermonth,weatherday,avg(SDWclean),avg(SDclean),avg(SAclean),avg(Spdclean),avg(Visb),avg(Temp)
594,2012,08,17,1.0,0.0,1.0,4.487499907612801,15868.625,25.353125
595,2012,08,18,1.0,0.0,1.0,3.847499895095825,15713.5,22.4875
596,2012,08,19,1.0,0.0,1.0,2.781249925494194,16069.75,21.334374999999998
597,2012,08,20,1.0,0.0,1.0,2.871874913573265,16069.75,22.118749999999995
598,2012,08,21,1.0,0.0,1.0,2.7624999284744263,16069.75,23.175000000000004
599,2012,08,22,1.0,0.0,1.0,3.0062499195337296,16019.46875,23.718750000000007
600,2012,08,23,1.0,0.0,1.0,3.3937499076128006,15580.5625,23.66562500000001
601,2012,08,24,1.0,0.0,1.0,2.7312499284744263,15492.21875,24.44375
602,2012,08,25,1.0,0.0,1.0,3.228124901652336,15561.46875,24.553124999999998
603,2012,08,26,1.0,0.0,1.0,3.865624889731407,16069.75,22.996875
604,2012,08,27,1.0,0.0,1.0,3.5897434919308395,14491.461538461539,23.587179487179487
605,2012,08,28,1.0,0.0,1.0,6.152631420838206,15819.342105263158,26.015789473684208
606,2012,08,29,1.0,0.0,1.0,4.221212011395079,16070.454545454546,23.65151515151516
607,2012,08,30,1.0,0.0,1.0,3.431249901652336,16069.75,23.165625
608,2012,08,31,1.0,0.0,1.0,5.821874901652336,15969.1875,25.628125000000008
609,2012,09,01,1.0,0.0,1.0,5.178124874830246,16069.75,27.025000000000006
610,2012,09,02,1.0,0.0,1.0,3.355263070056313,16073.421052631578,24.02368421052632
611,2012,09,03,1.0,0.0,1.0,4.662162033287254,15139.702702702703,23.016216216216204
612,2012,09,04,1.0,0.0,1.0,3.6547168875640295,13760.716981132075,23.23396226415094
613,2012,09,05,1.0,0.0,1.0,5.419148820511838,13776.744680851063,25.591489361702127
614,2012,09,06,1.0,0.0,1.0,2.3718749284744263,16069.75,23.41875
615,2012,09,07,1.0,0.0,1.0,3.653124898672104,14569.375,24.487499999999997
616,2012,09,08,1.0,0.0,1.0,7.408163236112011,15749.408163265307,25.057142857142857
617,2012,09,09,1.0,0.0,1.0,3.2124999165534973,15944.75,20.987500000000004
618,2012,09,10,1.0,0.0,1.0,6.240624889731407,16069.75,19.825000000000006
619,2012,09,11,1.0,0.0,1.0,3.4906249046325684,16069.75,17.821875
620,2012,09,12,1.0,0.0,1.0,2.8249999284744263,16069.75,20.062499999999996
621,2012,09,13,1.0,0.0,1.0,3.6874998956918716,16069.75,20.718749999999993
622,2012,09,14,1.0,0.0,1.0,3.962499886751175,16069.75,21.140625
623,2012,09,15,1.0,0.0,1.0,6.29062482714653,16069.75,20.662499999999998
624,2012,09,16,1.0,0.0,1.0,3.7999998927116394,16069.75,19.043750000000003
625,2012,09,17,1.0,0.0,1.0,2.987499922513962,16069.75,19.540625
626,2012,09,18,1.0,0.0,1.0,10.263414487606141,15878.609756097561,22.863414634146334
627,2012,09,19,1.0,0.0,1.0,7.046666558583578,13274.511111111111,19.642222222222223
628,2012,09,20,1.0,0.0,1.0,4.068749889731407,16069.75,16.715624999999996
629,2012,09,21,1.0,0.0,1.0,3.5374999046325684,16069.75,17.725
630,2012,09,22,1.0,0.0,1.0,4.7611110607783,16072.333333333334,19.26944444444444
631,2012,09,23,1.0,0.0,1.0,5.760605971018474,16021.69696969697,18.599999999999998
632,2012,09,24,1.0,0.0,1.0,3.574999898672104,16069.75,15.793749999999998
633,2012,09,25,1.0,0.0,1.0,6.418749913573265,16069.75,17.39375
634,2012,09,26,1.0,0.0,1.0,6.531249895691872,15918.875,20.309375000000003
635,2012,09,27,1.0,0.0,1.0,3.215624913573265,15818.3125,20.6625
636,2012,09,28,1.0,0.0,1.0,4.935416549444199,12862.416666666666,20.420833333333338
637,2012,09,29,1.0,0.0,1.0,3.2184209698124935,15851.421052631578,16.876315789473683
638,2012,09,30,1.0,0.0,1.0,3.328124910593033,16069.75,16.8625
639,2012,10,01,1.0,0.0,1.0,5.628124848008156,16069.75,16.809375000000006
640,2012,10,02,1.0,0.0,1.0,2.9027776983049183,13224.777777777777,18.749999999999996
641,2012,10,03,1.0,0.0,1.0,2.249999930461248,2880.7916666666665,20.07916666666667
642,2012,10,04,1.0,0.0,1.0,1.149019577923943,3696.764705882353,20.82745098039216
643,2012,10,05,1.0,0.0,1.0,2.837142780848912,14688.8,20.73428571428571
644,2012,10,06,1.0,0.0,1.0,5.745454441417348,16070.454545454546,20.1
645,2012,10,07,1.0,0.0,1.0,3.19090900999127,15924.181818181818,12.199999999999998
646,2012,10,08,1.0,0.0,1.0,2.7151514400135386,15900.484848484848,10.590909090909093
647,2012,10,09,1.0,0.0,1.0,4.444185933401418,15177.53488372093,13.132558139534877
648,2012,10,10,1.0,0.0,1.0,5.361999864578247,12684.94,15.359999999999996
649,2012,10,11,1.0,0.0,1.0,6.503124848008156,16069.75,12.928124999999994
650,2012,10,12,1.0,0.0,1.0,6.643749877810478,16069.75,11.943750000000001
651,2012,10,13,1.0,0.0,1.0,3.9562498927116394,16069.75,7.859374999999999
652,2012,10,14,1.0,0.0,1.0,7.506249845027924,16069.75,15.503125
653,2012,10,15,1.0,0.0,1.0,6.868420927148116,14930.0,18.3078947368421
654,2012,10,16,1.0,0.0,1.0,6.821212031624534,16070.454545454546,14.306060606060607
655,2012,10,17,1.0,0.0,1.0,2.440624937415123,16069.75,10.9125
656,2012,10,18,1.0,0.0,1.0,2.912121136983236,15912.333333333334,13.08787878787879
657,2012,10,19,1.0,0.0,1.0,5.994545338370584,11952.054545454546,18.101818181818174
658,2012,10,20,1.0,0.0,1.0,3.5719297225015207,4200.298245614035,17.128070175438594
659,2012,10,21,1.0,0.0,1.0,5.193749859929085,16069.75,14.696874999999995
660,2012,10,22,1.0,0.0,1.0,5.599999845027924,16069.75,15.646875
661,2012,10,23,1.0,0.0,1.0,1.6499999463558197,16069.75,14.98125
662,2012,10,24,1.0,0.0,1.0,2.356410185496012,14502.71794871795,14.96666666666667
663,2012,10,25,1.0,0.0,1.0,2.78249990940094,16074.4,14.670000000000007
664,2012,10,26,1.0,0.0,1.0,1.4914285387311663,16074.4,16.228571428571428
665,2012,10,27,1.0,0.0,1.0,2.705714212145124,16071.742857142857,16.842857142857145
666,2012,10,28,1.0,0.0,1.0,6.93999993460519,15968.628571428571,14.514285714285707
667,2012,10,29,1.0,0.0,1.0,15.014893653544974,9421.91489361702,14.263829787234043
668,2012,10,30,1.0,0.0,1.0,12.560000092642648,11981.914285714285,13.900000000000002
669,2012,10,31,1.0,0.0,1.0,4.988235165091122,16071.117647058823,9.241176470588236
670,2012,11,01,1.0,0.0,1.0,6.084374830126762,16069.75,9.006249999999998
671,2012,11,02,1.0,0.0,1.0,6.031249865889549,16069.75,9.665624999999999
672,2012,11,03,1.0,0.0,1.0,7.506249904632568,16069.75,7.628125000000001
673,2012,11,04,1.0,0.0,1.0,5.921874865889549,16069.75,7.059375
674,2012,11,05,1.0,0.0,1.0,6.249999836087227,16069.75,6.028124999999999
675,2012,11,06,1.0,0.0,1.0,3.5999999046325684,16069.75,3.2843750000000003
676,2012,11,07,1.0,0.13157894736842105,1.0,8.339473699268542,11105.657894736842,2.955263157894736
677,2012,11,08,1.0,1.864864864864865,1.0,8.764864882907352,10170.81081081081,2.5486486486486486
678,2012,11,09,1.0,1.0625,1.0,6.959374874830246,16069.75,5.981249999999999
679,2012,11,10,1.0,0.0,1.0,3.215624913573265,14494.71875,8.549999999999999
680,2012,11,11,1.0,0.0,1.0,3.281249910593033,14425.3125,10.903124999999998
681,2012,11,12,1.0,0.0,1.0,3.913999891281128,6716.2,12.89
682,2012,11,13,1.0,0.0,1.0,6.146153706770677,14128.096153846154,11.48269230769231
683,2012,11,14,1.0,0.0,1.0,5.16176456563613,16071.117647058823,5.788235294117648
684,2012,11,15,1.0,0.0,1.0,3.493749901652336,16069.75,4.543749999999999
685,2012,11,16,1.0,0.0,1.0,3.096874922513962,16069.75,5.2281249999999995
686,2012,11,17,1.0,0.0,1.0,3.699999898672104,16069.75,6.406249999999998
687,2012,11,18,1.0,0.0,1.0,3.121874913573265,15793.90625,6.328125
688,2012,11,19,1.0,0.0,1.0,4.759999874659947,16071.742857142857,6.062857142857148
689,2012,11,20,1.0,0.0,1.0,3.0999999046325684,16070.454545454546,6.739393939393938
690,2012,11,21,1.0,0.0,1.0,3.0843749195337296,16069.75,7.824999999999998
691,2012,11,22,1.0,0.0,1.0,2.7437499165534973,16069.75,7.496874999999999
692,2012,11,23,1.0,0.0,1.0,1.8945945533546242,12553.702702702703,6.543243243243242
693,2012,11,24,1.0,0.0,1.0,7.996875002980232,15918.90625,7.043749999999999
694,2012,11,25,1.0,0.0,1.0,7.643749892711639,16069.75,3.209375000000001
695,2012,11,26,1.0,0.0,1.0,5.768749892711639,16069.75,4.865624999999999
696,2012,11,27,1.0,0.0,1.0,3.251281970586532,12858.948717948719,3.6358974358974363
697,2012,11,28,1.0,0.0,1.0,4.9799998692103795,16025.771428571428,3.231428571428572
698,2012,11,29,1.0,0.0,1.0,5.556249871850014,16069.75,3.509374999999999
699,2012,11,30,1.0,0.0,1.0,3.7531248927116394,15918.90625,4.734374999999999
700,2012,12,01,1.0,0.0,1.0,5.762856987544469,15359.771428571428,4.985714285714284
701,2012,12,02,1.0,0.0,1.0,2.714893543973882,4923.195652173913,6.648936170212764
702,2012,12,03,1.0,0.0,1.0,3.390624910593033,11877.125,11.328125000000004
703,2012,12,04,1.0,0.0,1.0,3.9261903762817383,7973.285714285715,10.723809523809523
704,2012,12,05,1.0,0.0,1.0,6.36486478753992,12842.297297297297,10.959459459459461
705,2012,12,06,1.0,0.0,1.0,5.143749892711639,16069.75,2.0999999999999996
706,2012,12,07,1.0,0.0,1.0,1.9864864349365234,15747.351351351352,3.8594594594594596
707,2012,12,08,1.0,0.0,1.0,2.121568567612592,5379.0,8.603921568627447
708,2012,12,09,1.0,0.0,1.0,3.51956512098727,8439.891304347826,7.4847826086956575
709,2012,12,10,1.0,0.0,1.0,3.5020407267979214,2705.122448979592,10.308163265306119
710,2012,12,11,1.0,0.0,1.0,4.446808399038112,9752.617021276596,9.789361702127657
711,2012,12,12,1.0,0.0,1.0,3.4193547464186147,16072.0,4.95483870967742
712,2012,12,13,1.0,0.0,1.0,2.296774125868274,16072.0,4.506451612903226
713,2012,12,14,1.0,0.0,1.0,3.824999898672104,16069.75,4.556250000000001
714,2012,12,15,1.0,0.0,1.0,2.0843749344348907,16069.75,5.45625
715,2012,12,16,1.0,0.0,1.0,5.876922974219689,12466.76923076923,7.3923076923076945
716,2012,12,17,1.0,0.0,1.0,5.0638887484868365,10995.055555555555,6.536111111111108
717,2012,12,18,1.0,0.0,1.0,4.134693788022411,7290.367346938776,8.979591836734693
718,2012,12,19,1.0,0.0,1.0,8.36250002682209,16069.75,7.237499999999999
719,2012,12,20,1.0,0.0,1.0,4.194285624367851,16071.742857142857,4.328571428571427
720,2012,12,21,1.0,0.0,1.0,10.549999942382177,12672.375,9.424999999999999
721,2012,12,22,1.0,0.0,1.0,10.26764715419096,15870.323529411764,3.3617647058823543
722,2012,12,23,1.0,0.0,1.0,7.184374913573265,16069.75,3.687499999999999
723,2012,12,24,1.0,0.0,1.0,2.862499922513962,16019.46875,3.0437500000000006
724,2012,12,25,1.0,0.0,1.0,4.64285701797122,10669.333333333334,3.1380952380952385
725,2012,12,26,1.0,0.0,1.0,6.069444338480632,15341.5,0.6527777777777778
726,2012,12,27,1.0,0.0,1.0,10.455263213107461,11437.157894736842,4.310526315789473
727,2012,12,28,1.0,0.0,1.0,8.043750017881393,16069.75,0.9781250000000001
728,2012,12,29,1.0,0.0,1.0,3.5078946414746737,13486.842105263158,0.7631578947368421
729,2012,12,30,1.0,0.0,1.0,9.33611105548011,13930.055555555555,0.48055555555555557
730,2012,12,31,1.0,0.0,1.0,7.409374892711639,16069.75,0.3187499999999999
731,2013,01,01,1.0,0.0,1.0,6.845454374949138,16070.454545454546,3.8636363636363646
732,2013,01,02,1.0,0.0,1.0,7.062499895691872,16069.75,-1.8749999999999998
733,2013,01,03,1.0,0.0,1.0,5.1499998569488525,16069.75,-1.2437500000000004
734,2013,01,04,1.0,0.0,1.0,6.9806450413119405,16072.0,1.0000000000000002
735,2013,01,05,1.0,0.0,1.0,6.109374865889549,16069.75,2.7062500000000003
736,2013,01,06,1.0,0.0,1.0,4.377499890327454,13667.15,2.8349999999999995
737,2013,01,07,1.0,0.0,1.0,4.890624865889549,16069.75,5.53125
738,2013,01,08,1.0,0.0,1.0,4.065624892711639,16069.75,3.68125
739,2013,01,09,1.0,0.0,1.0,2.671874925494194,15153.84375,4.853125
740,2013,01,10,1.0,0.0,1.0,6.384374871850014,16069.75,7.296874999999999
741,2013,01,11,1.0,0.0,1.0,2.9722221295038858,14731.277777777777,4.805555555555554
742,2013,01,12,1.0,0.0,1.0,3.271428482873099,5233.690476190476,7.614285714285713
743,2013,01,13,1.0,0.0,1.0,2.518867852552882,2662.3584905660377,6.588679245283018
744,2013,01,14,1.0,0.0,1.0,3.01799991607666,4268.32,10.004000000000001
745,2013,01,15,1.0,0.0,1.0,4.470588123097139,16071.117647058823,4.394117647058825
746,2013,01,16,1.0,0.0,1.0,3.531707228683844,11183.878048780487,1.919512195121952
747,2013,01,17,1.0,0.0,1.0,5.603030146974506,15961.09090909091,4.454545454545453
748,2013,01,18,1.0,0.0,1.0,5.337499886751175,16069.75,-0.17500000000000013
749,2013,01,19,1.0,0.0,1.0,7.049999877810478,16069.75,3.2656249999999996
750,2013,01,20,1.0,0.0,1.0,7.718749895691872,16069.75,7.540625
751,2013,01,21,1.0,0.0,1.0,4.534374922513962,16019.46875,-0.47187499999999993
752,2013,01,22,1.0,0.0,1.0,6.578947280582629,13988.026315789473,-4.065789473684209
753,2013,01,23,1.0,0.0,1.0,7.103124901652336,15956.96875,-9.062499999999998
754,2013,01,24,1.0,0.0,1.0,6.062499925494194,16069.75,-7.903124999999999
755,2013,01,25,1.0,0.0,1.0,4.682857050214495,14393.457142857143,-7.594285714285714
756,2013,01,26,1.0,0.3076923076923077,1.0,4.992307589604304,12640.794871794871,-6.192307692307694
757,2013,01,27,1.0,0.09375,1.0,5.362499877810478,16069.75,-3.7125000000000017
758,2013,01,28,1.0,0.0,1.0,4.2069766355115314,10289.232558139534,-0.4465116279069763
759,2013,01,29,1.0,0.0,1.0,3.578378290743441,9220.324324324325,3.772972972972972
760,2013,01,30,1.0,0.0,1.0,5.6415094339622645,2684.5283018867926,7.364150943396224
761,2013,01,31,1.0,0.0,1.0,12.824390085732064,9175.439024390244,9.25121951219512
762,2013,02,01,1.0,0.0,1.0,9.643750041723251,15918.90625,-0.9281250000000004
763,2013,02,02,1.0,0.0,1.0,6.459374859929085,16069.75,-3.865625000000001
764,2013,02,03,1.0,0.13953488372093023,1.0,3.225581313288489,10742.790697674418,-3.0139534883720924
765,2013,02,04,1.0,0.0,1.0,7.099999889731407,16069.75,-2.190625
766,2013,02,05,1.0,0.0,1.0,2.8674999237060548,11985.75,-1.4050000000000007
767,2013,02,06,1.0,0.0,1.0,3.8756096770123736,11943.243902439024,0.6756097560975609
768,2013,02,07,1.0,0.0,1.0,3.543749898672104,16069.75,-1.3718750000000004
769,2013,02,08,1.0,0.0,1.0,8.051111072964138,10430.333333333334,1.0088888888888892
770,2013,02,09,1.0,2.116279069767442,1.0,9.360465127368306,8094.767441860465,-1.851162790697674
771,2013,02,10,1.0,3.3125,1.0,3.6656249314546585,16069.75,-4.2593749999999995
772,2013,02,11,1.0,1.4821428571428572,1.0,3.605357084955488,5842.303571428572,4.191071428571428
773,2013,02,12,1.0,0.925,1.0,5.042499887943268,11225.925,5.837499999999999
774,2013,02,13,1.0,0.09375,1.0,2.9124999195337296,16069.75,2.609375
775,2013,02,14,1.0,0.0,1.0,3.2684209723221627,15238.0,2.9578947368421056
776,2013,02,15,1.0,0.0,1.0,3.915624901652336,13917.21875,4.015625000000001
777,2013,02,16,1.0,0.0,1.0,5.274999870194329,16072.333333333334,3.452777777777779
778,2013,02,17,1.0,0.0,1.0,10.971874982118607,16019.46875,-1.0593750000000002
779,2013,02,18,1.0,0.0,1.0,9.265624925494194,16069.75,-4.253125000000002
780,2013,02,19,1.0,0.0,1.0,6.079999937329974,14578.114285714286,3.211428571428571
781,2013,02,20,1.0,0.0,1.0,8.566666735543144,15627.388888888889,2.002777777777778
782,2013,02,21,1.0,0.0,1.0,9.841935496176443,16072.0,-1.470967741935483
783,2013,02,22,1.0,0.0,1.0,5.109090805053711,16070.454545454546,-0.6696969696969699
784,2013,02,23,1.0,0.0,1.0,4.912820375882662,10327.538461538461,4.2794871794871785
785,2013,02,24,1.0,0.0,1.0,6.510526205364027,13600.736842105263,4.418421052631578
786,2013,02,25,1.0,0.0,1.0,5.174999892711639,16069.75,3.4906250000000005
787,2013,02,26,1.0,0.0,1.0,4.159374952316284,15561.46875,3.5812500000000007
788,2013,02,27,1.0,0.0,1.0,8.834693772452217,9026.265306122448,7.069387755102041
789,2013,02,28,1.0,0.0,1.0,3.8906248956918716,15530.28125,6.781250000000002
790,2013,03,01,1.0,0.0,1.0,5.196874871850014,16069.75,5.143749999999999
791,2013,03,02,1.0,0.0,1.0,5.9343748688697815,16069.75,3.2875000000000014
792,2013,03,03,1.0,0.0,1.0,6.037499859929085,14576.28125,0.9312499999999999
793,2013,03,04,1.0,0.0,1.0,8.5625,16069.75,1.2312499999999997
794,2013,03,05,1.0,0.0,1.0,6.503124952316284,16069.75,3.300000000000001
795,2013,03,06,1.0,0.0,1.0,8.37499996026357,16027.638888888889,4.158333333333333
796,2013,03,07,1.0,0.0,1.0,10.595121988436071,14820.09756097561,2.456097560975611
797,2013,03,08,1.0,0.574468085106383,1.0,8.857446843005242,5926.0,0.7723404255319148
798,2013,03,09,1.0,0.53125,1.0,6.928124874830246,16069.75,5.899999999999999
799,2013,03,10,1.0,0.0,1.0,2.9030302365620932,16021.69696969697,3.4545454545454546
800,2013,03,11,1.0,0.0,1.0,3.7738094216301326,15826.809523809523,6.514285714285715
801,2013,03,12,1.0,0.0,1.0,7.871428546451387,10355.690476190477,9.119047619047619
802,2013,03,13,1.0,0.0,1.0,5.766666571299235,16070.454545454546,7.375757575757577
803,2013,03,14,1.0,0.0,1.0,9.35624997317791,16069.75,2.8062500000000004
804,2013,03,15,1.0,0.0,1.0,7.165624901652336,16069.75,2.5625
805,2013,03,16,1.0,0.0,1.0,3.53249990940094,12325.725,2.954999999999999
806,2013,03,17,1.0,0.0,1.0,4.783333195580377,15258.194444444445,1.136111111111111
807,2013,03,18,1.0,0.0,1.0,6.067567477355132,12812.621621621622,0.17567567567567574
808,2013,03,19,1.0,0.13636363636363635,1.0,6.404545296322215,10486.113636363636,2.9545454545454546
809,2013,03,20,1.0,0.0,1.0,7.337499901652336,16069.75,4.112500000000001
810,2013,03,21,1.0,0.0,1.0,4.713888764381409,14217.833333333334,1.6277777777777784
811,2013,03,22,1.0,0.0,1.0,6.862499907612801,16069.75,1.5781249999999998
812,2013,03,23,1.0,0.0,1.0,7.315624967217445,16069.75,4.1
813,2013,03,24,1.0,0.0,1.0,5.5093749314546585,16069.75,4.018750000000001
814,2013,03,25,1.0,0.0,1.0,4.699999904632568,12922.275,3.067499999999999
815,2013,03,26,1.0,0.0,1.0,3.6702701723253406,15583.918918918918,5.337837837837838
816,2013,03,27,1.0,0.0,1.0,5.690624892711639,16069.75,7.031249999999999
817,2013,03,28,1.0,0.0,1.0,6.734374850988388,16069.75,6.884375000000002
818,2013,03,29,1.0,0.0,1.0,5.73124985396862,16069.75,8.790624999999997
819,2013,03,30,1.0,0.0,1.0,5.009374886751175,16069.75,8.509374999999999
820,2013,03,31,1.0,0.0,1.0,4.267646999920116,15503.176470588236,6.897058823529413
821,2013,04,01,1.0,0.0,1.0,5.534999930858612,10693.375,9.069999999999999
822,2013,04,02,1.0,0.0,1.0,7.759374991059303,16069.75,4.171875
823,2013,04,03,1.0,0.0,1.0,7.790624916553497,16069.75,4.3687499999999995
824,2013,04,04,1.0,0.0,1.0,5.7874999195337296,16069.75,3.8531250000000004
825,2013,04,05,1.0,0.0,1.0,5.409090822393244,16070.454545454546,8.963636363636363
826,2013,04,06,1.0,0.0,1.0,6.728124886751175,16069.75,6.090625000000001
827,2013,04,07,1.0,0.0,1.0,6.678124949336052,16069.75,6.4906250000000005
828,2013,04,08,1.0,0.0,1.0,3.8062499165534973,16069.75,11.60625
829,2013,04,09,1.0,0.0,1.0,3.6031249314546585,15806.125,16.8375
830,2013,04,10,1.0,0.0,1.0,3.5823528486139633,15739.79411764706,15.261764705882353
831,2013,04,11,1.0,0.0,1.0,4.729166597127914,11561.479166666666,12.429166666666665
832,2013,04,12,1.0,0.0,1.0,8.568627404231652,11067.823529411764,6.813725490196077
833,2013,04,13,1.0,0.0,1.0,4.783333208825853,14637.722222222223,7.216666666666667
834,2013,04,14,1.0,0.0,1.0,4.99374994635582,16069.75,10.56875
835,2013,04,15,1.0,0.0,1.0,3.8124998956918716,16069.75,9.040624999999999
836,2013,04,16,1.0,0.0,1.0,5.870588190415326,16071.117647058823,10.291176470588237
837,2013,04,17,1.0,0.0,1.0,4.836111002498203,16072.333333333334,14.26388888888889
838,2013,04,18,1.0,0.0,1.0,4.512121084964637,16070.454545454546,10.760606060606065
839,2013,04,19,1.0,0.0,1.0,8.073913000632023,3255.3478260869565,13.259420289855072
840,2013,04,20,1.0,0.0,1.0,8.552631466012253,12192.605263157895,12.897368421052633
841,2013,04,21,1.0,0.0,1.0,6.1121211340933135,16070.454545454546,7.8000000000000025
842,2013,04,22,1.0,0.0,1.0,5.668749988079071,16069.75,7.503125
843,2013,04,23,1.0,0.0,1.0,6.9088233498966,15976.470588235294,7.402941176470587
844,2013,04,24,1.0,0.0,1.0,6.28378371934633,12921.621621621622,9.894594594594594
845,2013,04,25,1.0,0.0,1.0,7.266666600198457,13983.545454545454,12.042424242424243
846,2013,04,26,1.0,0.0,1.0,4.353124886751175,16069.75,12.221875
847,2013,04,27,1.0,0.0,1.0,4.103124886751175,16069.75,12.51875
848,2013,04,28,1.0,0.0,1.0,3.8749998956918716,16069.75,11.821874999999999
849,2013,04,29,1.0,0.0,1.0,3.624999910593033,16069.75,11.781249999999995
850,2013,04,30,1.0,0.0,1.0,4.714705803815057,16071.117647058823,13.27647058823529
851,2013,05,01,1.0,0.0,1.0,3.9499998837709427,16069.75,11.96875
852,2013,05,02,1.0,0.0,1.0,2.3437499403953552,16069.75,12.124999999999998
853,2013,05,03,1.0,0.0,1.0,3.9281249046325684,16069.75,12.099999999999998
854,2013,05,04,1.0,0.0,1.0,3.5468748956918716,16069.75,11.575
855,2013,05,05,1.0,0.0,1.0,4.691176344366634,16071.117647058823,10.029411764705884
856,2013,05,06,1.0,0.0,1.0,2.75121943543597,16035.609756097561,11.04634146341464
857,2013,05,07,1.0,0.0,1.0,3.0540539767291093,16072.891891891892,14.224324324324323
858,2013,05,08,1.0,0.0,1.0,4.609615307587844,10906.576923076924,15.863461538461543
859,2013,05,09,1.0,0.0,1.0,3.653333229488797,9554.222222222223,15.073333333333334
860,2013,05,10,1.0,0.0,1.0,3.6906249076128006,15228.53125,17.31875
861,2013,05,11,1.0,0.0,1.0,6.693333297305637,9850.022222222222,15.931111111111116
862,2013,05,12,1.0,0.0,1.0,6.551515059037642,14566.757575757576,17.015151515151516
863,2013,05,13,1.0,0.0,1.0,8.5031249076128,16069.75,11.612500000000002
864,2013,05,14,1.0,0.0,1.0,5.409374848008156,16069.75,10.746875000000003
865,2013,05,15,1.0,0.0,1.0,5.724999859929085,16069.75,13.1125
866,2013,05,16,1.0,0.0,1.0,3.8687499165534973,15278.8125,17.6
867,2013,05,17,1.0,0.0,1.0,4.334374904632568,16069.75,18.090625
868,2013,05,18,1.0,0.0,1.0,1.9968749433755875,16069.75,15.053125000000005
869,2013,05,19,1.0,0.0,1.0,5.2133331934611,8675.288888888888,13.719999999999995
870,2013,05,20,1.0,0.0,1.0,2.6738094488779702,4659.785714285715,16.392857142857146
871,2013,05,21,1.0,0.0,1.0,3.436734598510119,6753.102040816327,18.904081632653057
872,2013,05,22,1.0,0.0,1.0,2.8476189772288003,8185.047619047619,18.330952380952386
873,2013,05,23,1.0,0.0,1.0,7.670833309491475,6794.208333333333,18.037499999999994
874,2013,05,24,1.0,0.0,1.0,6.419047571363903,10492.238095238095,15.471428571428573
875,2013,05,25,1.0,0.0,1.0,8.855882223914652,15001.823529411764,9.56176470588235
876,2013,05,26,1.0,0.0,1.0,9.509374976158142,16069.75,13.778124999999996
877,2013,05,27,1.0,0.0,1.0,5.268749937415123,16069.75,15.381249999999998
878,2013,05,28,1.0,0.0,1.0,2.791428484235491,13659.857142857143,14.665714285714282
879,2013,05,29,1.0,0.0,1.0,1.7399999499320984,11363.425,16.945
880,2013,05,30,1.0,0.0,1.0,4.056249901652336,15530.28125,22.434375
881,2013,05,31,1.0,0.0,1.0,4.049999907612801,15542.5,22.853125
882,2013,06,01,1.0,0.0,1.0,4.768749952316284,16019.46875,21.5125
883,2013,06,02,1.0,0.0,1.0,6.178124934434891,15592.78125,19.871875
884,2013,06,03,1.0,0.0,1.0,3.785416563351949,9920.3125,19.283333333333328
885,2013,06,04,1.0,0.0,1.0,5.712499886751175,16069.75,19.590624999999996
886,2013,06,05,1.0,0.0,1.0,4.615624874830246,16069.75,18.509375000000006
887,2013,06,06,1.0,0.0,1.0,3.2833332334245955,15615.52380952381,16.788095238095238
888,2013,06,07,1.0,0.0,1.0,5.902272582054138,8425.727272727272,16.450000000000006
889,2013,06,08,1.0,0.0,1.0,6.09130420892135,10800.065217391304,17.82608695652173
890,2013,06,09,1.0,0.0,1.0,3.449999898672104,16069.75,21.187499999999996
891,2013,06,10,1.0,0.0,1.0,4.180487749053211,10432.121951219513,18.74878048780487
892,2013,06,11,1.0,0.0,1.0,6.33877538174999,9998.734693877552,21.085714285714285
893,2013,06,12,1.0,0.0,1.0,7.821874916553497,16069.75,22.334374999999994
894,2013,06,13,1.0,0.0,1.0,5.276923020680745,14326.435897435897,18.43846153846153
895,2013,06,14,1.0,0.0,1.0,7.167499947547912,13343.075,15.7025
896,2013,06,15,1.0,0.0,1.0,4.1562498807907104,16069.75,21.26875
897,2013,06,16,1.0,0.0,1.0,4.2406249195337296,16019.46875,20.97812500000001
898,2013,06,17,1.0,0.0,1.0,4.6794116497039795,15622.176470588236,23.0264705882353
899,2013,06,18,1.0,0.0,1.0,2.448571368626186,13959.42857142857,21.217142857142854
900,2013,06,19,1.0,0.0,1.0,4.453846038916172,15558.76923076923,19.66923076923077
901,2013,06,20,1.0,0.0,1.0,4.671874895691872,16069.75,19.334374999999998
902,2013,06,21,1.0,0.0,1.0,5.154838592775406,16072.0,20.019354838709674
903,2013,06,22,1.0,0.0,1.0,4.431249871850014,16069.75,20.137499999999992
904,2013,06,23,1.0,0.0,1.0,5.033333229296135,16070.454545454546,21.97878787878788
905,2013,06,24,1.0,0.0,1.0,4.717948583456186,11848.897435897436,24.715384615384618
906,2013,06,25,1.0,0.0,1.0,4.690624877810478,16069.75,26.51250000000001
907,2013,06,26,1.0,0.0,1.0,5.50294103341944,15692.470588235294,26.33823529411764
908,2013,06,27,1.0,0.0,1.0,3.3444443543752036,13930.583333333334,24.683333333333337
909,2013,06,28,1.0,0.0,1.0,6.653846019353622,14609.76923076923,24.015384615384615
910,2013,06,29,1.0,0.0,1.0,5.199999893412871,15734.735294117647,23.49705882352941
911,2013,06,30,1.0,0.0,1.0,4.3897957996446255,9780.142857142857,23.002040816326524
912,2013,07,01,1.0,0.0,1.0,5.020338858588267,6654.0847457627115,22.80847457627118
913,2013,07,02,1.0,0.0,1.0,5.641999855041504,9875.78,22.888000000000005
